timestamp,query,doc_id,content_preview,hybrid_linear_rank,hybrid_linear_score,hybrid_linear_latency,rrf_rank,rrf_score,rrf_latency,semantic_only_rank,semantic_only_score,semantic_only_latency,keyword_refined_rank,keyword_refined_score,keyword_refined_latency,ai_relevant,ai_score,ai_reason
2025-12-28T23:13:01.424028,How does Reinforcement Learning from Human Feedback (RLHF) work?,23079,and harmless assistant with reinforcement learning from huma...,2,0.6849,1215.93,2,0.0161,1364.12,2,0.6632,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:01.424046,How does Reinforcement Learning from Human Feedback (RLHF) work?,23633,rl-breaker [4]: a reinforcement learning-based framework tha...,3,0.674,1215.93,3,0.0159,1364.12,3,0.6526,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:01.424063,How does Reinforcement Learning from Human Feedback (RLHF) work?,24572,reinforcement learning (rl) algorithms have great potentials...,4,0.6679,1215.93,4,0.0156,1364.12,4,0.6468,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:01.424078,How does Reinforcement Learning from Human Feedback (RLHF) work?,24581,2.1 markov decision processes and reinforcement learning...,5,0.6423,1215.93,5,0.0154,1364.12,5,0.6219,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:02.896016,How does Reinforcement Learning from Human Feedback (RLHF) work?,24744,"bayesian reinforcement learning. chine learning, pp. 697ï¿½ï¿½ï¿½",N/A,0,0,N/A,0,0,6,0.5768,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:02.896046,How does Reinforcement Learning from Human Feedback (RLHF) work?,24585,2.2 bayes-adaptive mdps and bayesian reinforcement learning...,N/A,0,0,N/A,0,0,7,0.5762,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:02.896062,How does Reinforcement Learning from Human Feedback (RLHF) work?,24720,"yan duan, john schulman, xi chen, peter l bartlett, ilya sut...",N/A,0,0,N/A,0,0,8,0.5742,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:02.896078,How does Reinforcement Learning from Human Feedback (RLHF) work?,23026,"[17] s. casper, x. davies, c. shi, t. k. gilbert, j. scheure...",N/A,0,0,N/A,0,0,9,0.5716,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:02.896090,How does Reinforcement Learning from Human Feedback (RLHF) work?,24861,"exposure bias [16, 26] arises from the mismatch between grou...",N/A,0,0,N/A,0,0,10,0.5647,107.56,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:04.981839,What is the vanishing gradient problem?,19853,. the linear systems are solved by fgmres with ilu precondit...,1,0.7,1085.15,1,0.0164,1104.53,1,0.5974,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:04.981876,What is the vanishing gradient problem?,19859,"among the 2,448 cfd simulations, 57 runs failed to converge ...",2,0.6803,1085.15,2,0.0161,1104.53,2,0.5807,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:04.981891,What is the vanishing gradient problem?,24702,". however, the increasing trend of transition errors of glib...",3,0.6646,1085.15,3,0.0159,1104.53,3,0.5672,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:04.981907,What is the vanishing gradient problem?,25220,"derived from a surrogate model. however, since ï¿½ï¿½f(ï¿½ï¿½) is",4,0.6529,1085.15,4,0.0156,1104.53,4,0.5572,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:04.981921,What is the vanishing gradient problem?,25621,". as a result, the limiting factor in progress is often...",5,0.6446,1085.15,5,0.0154,1104.53,5,0.5502,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:06.215575,What is the vanishing gradient problem?,20787,. we classified a trajectory as inverted u-shaped when all o...,N/A,0,0,N/A,0,0,6,0.538,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:06.215604,What is the vanishing gradient problem?,25156,". however, their optimization strategies rely on vanilla gra...",N/A,0,0,N/A,0,0,7,0.5199,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:06.215618,What is the vanishing gradient problem?,26096,this analytical solution is computationally intractable. the...,N/A,0,0,N/A,0,0,8,0.518,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:06.215632,What is the vanishing gradient problem?,22621,figure a.3: stable wan scenario: unwritable fraction with 95...,N/A,0,0,N/A,0,0,9,0.5147,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:06.215646,What is the vanishing gradient problem?,20805,"across metrics, the observed trajectories (table b.1) and ga...",N/A,0,0,N/A,0,0,10,0.513,128.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:08.247947,Compare BERT and GPT architectures.,21093,models we use gpt-5 as an orchestration llm to generate scen...,1,0.7,1043.08,1,0.0164,1109.73,1,0.6142,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:08.247976,Compare BERT and GPT architectures.,21882,"on medmistake-bench ï¿½ï¿½ï¿½ claude opus 4.5, claude sonnet 4.5,",2,0.6788,1043.08,2,0.0161,1109.73,2,0.5956,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:08.247987,Compare BERT and GPT architectures.,21438,solution refinement reasoning gpt-5...,3,0.6411,1043.08,3,0.0159,1109.73,3,0.5625,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:08.247997,Compare BERT and GPT architectures.,26394,model scalability. performance scales with model ca- pabilit...,4,0.6355,1043.08,4,0.0156,1109.73,4,0.5576,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:08.248006,Compare BERT and GPT architectures.,26360,we also observe notable differences between llama3.2- 90b an...,5,0.6249,1043.08,5,0.0154,1109.73,5,0.5483,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:09.457908,Compare BERT and GPT architectures.,26163,". as visualized in figure 4, models such as gemini-3-pro, gp...",N/A,0,0,N/A,0,0,6,0.547,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:09.457940,Compare BERT and GPT architectures.,26202,". in comparison, gemini-3-pro, gpt-5.1-high, and claude-sonn...",N/A,0,0,N/A,0,0,7,0.5441,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:09.457955,Compare BERT and GPT architectures.,22881,gpt-5 performance. gpt-5 demonstrated the same dual- track b...,N/A,0,0,N/A,0,0,8,0.5439,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:09.457969,Compare BERT and GPT architectures.,20134,to assess whether performance patterns were model-specific o...,N/A,0,0,N/A,0,0,9,0.5301,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:09.457983,Compare BERT and GPT architectures.,23203,gpt-5 ï¿½ï¿½ï¿½ auto and instant. both rapid-response modes exhib,N/A,0,0,N/A,0,0,10,0.5293,99.99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:11.595935,How do diffusion models generate images?,24018,s7.1. qualitative evaluation on motion blur images...,1,0.7,1219.47,1,0.0164,1007.78,1,0.5347,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:11.596004,How do diffusion models generate images?,26281,". the agent explores the environment using available assets,...",2,0.6533,1219.47,2,0.0161,1007.78,2,0.499,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:11.596024,How do diffusion models generate images?,23403,"to accomplish this, we use a text-to-image model with engi- ...",3,0.6457,1219.47,3,0.0159,1007.78,3,0.4932,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:11.596040,How do diffusion models generate images?,24842,". generative models such as diffusion and language model, wh...",4,0.6452,1219.47,4,0.0156,1007.78,4,0.4928,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:11.596056,How do diffusion models generate images?,23402,. while the approach could generalize to other modalities su...,5,0.6393,1219.47,5,0.0154,1007.78,5,0.4883,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:12.716166,How do diffusion models generate images?,23415,each policy gets one 1024ï¿½ï¿½1024 png image synthesise,N/A,0,0,N/A,0,0,6,0.4841,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:12.716192,How do diffusion models generate images?,26805,"figure 6: empirical cummulative distribution curves (cdf, so...",N/A,0,0,N/A,0,0,7,0.4665,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:12.716206,How do diffusion models generate images?,26351,". for perception actions, we collected images from simulatio...",N/A,0,0,N/A,0,0,8,0.4607,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:12.716222,How do diffusion models generate images?,19871,". for each level, flow snapshots at five aoas are selected a...",N/A,0,0,N/A,0,0,9,0.4534,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:12.716233,How do diffusion models generate images?,23431,fig. 2. example overhead roof images generated for our synth...,N/A,0,0,N/A,0,0,10,0.4525,112.16,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:14.549231,What is contrastive learning?,23281,. training strategy the models are trained for 3 epochs with...,1,0.9386,953.15,3,0.0309,988.68,9,0.4869,99.35,1,0.387,784.04,N/A,N/A,N/A
2025-12-28T23:13:14.549259,What is contrastive learning?,23123,"[111] t. chen, s. kornblith, m. norouzi, and g. hinton, ï¿½ï¿½ï¿½",2,0.8068,953.15,1,0.0323,988.68,2,0.529,99.35,2,0.1457,784.04,N/A,N/A,N/A
2025-12-28T23:13:14.549271,What is contrastive learning?,22961,specialized datasets that emphasize subtle indicators of obf...,3,0.7287,953.15,2,0.031,988.68,6,0.497,99.35,3,0.0991,784.04,N/A,N/A,N/A
2025-12-28T23:13:14.549281,What is contrastive learning?,25330,throughamultimethodanalysiscombiningquantitativecorrelation ...,4,0.7,953.15,5,0.0164,988.68,1,0.5337,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:14.549291,What is contrastive learning?,25606,"[2] mehdi cherti, romain beaumont, ross wightman, mitchell w...",5,0.6981,953.15,4,0.0299,988.68,10,0.4759,99.35,4,0.0952,784.04,N/A,N/A,N/A
2025-12-28T23:13:15.637487,What is contrastive learning?,25408,". furthermore, the dimensional structure we observed in stud...",N/A,0,0,N/A,0,0,3,0.5262,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:15.637517,What is contrastive learning?,25341,. subsequent work confirmed that learning experiences are ce...,N/A,0,0,N/A,0,0,4,0.5076,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:15.637533,What is contrastive learning?,25301,. explain- ing and harnessing adversarial examples. in inter...,N/A,0,0,N/A,0,0,5,0.5034,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:15.637557,What is contrastive learning?,25340,2.2 learning dimensions studentsï¿½ï¿½ï¿½ perceptions of educatio,N/A,0,0,N/A,0,0,7,0.496,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:15.637572,What is contrastive learning?,25407,"5 discussion the four dimensions of perception (experience, ...",N/A,0,0,N/A,0,0,8,0.495,99.35,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:16.421704,What is contrastive learning?,23124,"[112] k. he, h. fan, y. wu, s. xie, and r. girshick, ï¿½ï¿½ï¿½mom",N/A,0,0,N/A,0,0,N/A,0,0,5,0.0915,784.04,N/A,N/A,N/A
2025-12-28T23:13:17.425220,Explain the attention mechanism in deep learning.,22932,enhanced attention mechanisms capable of maintaining ro- bus...,1,0.7,1003.05,1,0.0164,905.14,1,0.6687,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:17.425317,Explain the attention mechanism in deep learning.,23183,deepseekï¿½ï¿½ï¿½s performance across standard and deepthink conf,2,0.6267,1003.05,2,0.0161,905.14,2,0.5986,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:17.425347,Explain the attention mechanism in deep learning.,25530,(1) frozen visual encoder: preserves robust general-purpose ...,3,0.6166,1003.05,3,0.0159,905.14,3,0.589,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:17.425363,Explain the attention mechanism in deep learning.,23186,deepseek deepthink ï¿½ï¿½ï¿½ reasoning-enabled mode. deep- think ,4,0.6138,1003.05,4,0.0156,905.14,4,0.5863,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:17.425379,Explain the attention mechanism in deep learning.,22760,". the attention mechanisms of transformer architec- tures, w...",5,0.5905,1003.05,5,0.0154,905.14,5,0.5641,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:18.438594,Explain the attention mechanism in deep learning.,22879,deepseek performance. deepseek exhibited similar pat- terns ...,N/A,0,0,N/A,0,0,6,0.5596,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:18.438622,Explain the attention mechanism in deep learning.,25341,. subsequent work confirmed that learning experiences are ce...,N/A,0,0,N/A,0,0,7,0.5497,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:18.438637,Explain the attention mechanism in deep learning.,22888,fig. 4: deepseek response showing explicit recognition of po...,N/A,0,0,N/A,0,0,8,0.548,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:18.438650,Explain the attention mechanism in deep learning.,25325,rq1: how do the four dimensions of learning relate to each o...,N/A,0,0,N/A,0,0,9,0.5279,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:18.438665,Explain the attention mechanism in deep learning.,24569,". as a result, recent deep brl methods have started to in- c...",N/A,0,0,N/A,0,0,10,0.5254,107.87,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:20.630299,What are Hallucinations in LLMs?,20335,hallucination rates of llms for medical text summarisation. ...,1,0.8919,1096.27,1,0.0315,1035.58,6,0.6114,138,1,0.0974,896.59,N/A,N/A,N/A
2025-12-28T23:13:20.630334,What are Hallucinations in LLMs?,20083,". asgari et al. [36] proposed creola, a clinician-in-the-loo...",2,0.7,1096.27,4,0.0164,1035.58,1,0.7231,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:20.630352,What are Hallucinations in LLMs?,20176,this 6:1 ratio of contextual to factual errors aligns with r...,3,0.6624,1096.27,2,0.0315,1035.58,4,0.615,138,3,0.0217,896.59,N/A,N/A,N/A
2025-12-28T23:13:20.630367,What are Hallucinations in LLMs?,26326,. errors typically fall into two categories: 1) hallucinatio...,4,0.6245,1096.27,5,0.0161,1035.58,2,0.6451,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:20.630383,What are Hallucinations in LLMs?,26402,action hallucination and invalid discovery. the lm occasiona...,5,0.6171,1096.27,N/A,0,0,3,0.6375,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:21.666029,What are Hallucinations in LLMs?,23516,"however, the rapid proliferation of llms has introduced sign...",N/A,0,0,3,0.0303,1035.58,7,0.5953,138,5,0.0002,896.59,N/A,N/A,N/A
2025-12-28T23:13:21.804159,What are Hallucinations in LLMs?,26643,"during experimentation, we identified an issue wherein the v...",N/A,0,0,N/A,0,0,5,0.6131,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:21.804203,What are Hallucinations in LLMs?,26447,the lm redundantly tries to confirm the location of an objec...,N/A,0,0,N/A,0,0,8,0.5801,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:21.804219,What are Hallucinations in LLMs?,26327,"to address hallucinations, the sgs uses a reprompting strate...",N/A,0,0,N/A,0,0,9,0.5734,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:21.804234,What are Hallucinations in LLMs?,20229,automatic lookups of drug compositions against authoritative...,N/A,0,0,N/A,0,0,10,0.5638,138,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:22.700884,What are Hallucinations in LLMs?,22754,the artificial intelligence (ai) safety community has funda-...,N/A,0,0,N/A,0,0,N/A,0,0,2,0.0645,896.59,N/A,N/A,N/A
2025-12-28T23:13:22.700913,What are Hallucinations in LLMs?,22759,the implications extend far beyond traditional concerns abou...,N/A,0,0,N/A,0,0,N/A,0,0,4,0.0003,896.59,N/A,N/A,N/A
2025-12-28T23:13:23.736143,How does quantization reduce model size?,19942,if the computational budget limitation is indeed the cause o...,1,0.7,1034.68,1,0.0164,1128.92,1,0.6249,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:23.736177,How does quantization reduce model size?,19873,". as discussed by hoffmann et al., dataset size, model size,...",2,0.6751,1034.68,2,0.0161,1128.92,2,0.6026,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:23.736192,How does quantization reduce model size?,19956,". we conjecture that, when sufficient computational resource...",3,0.652,1034.68,3,0.0159,1128.92,3,0.582,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:23.736209,How does quantization reduce model size?,19937,fig. 9 exponent (ï¿½ï¿½ï¿½ï¿½) scaling with model size (n) in mill,4,0.6512,1034.68,4,0.0156,1128.92,4,0.5813,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:23.736225,How does quantization reduce model size?,25272,1 d.r. denotes the use of dimension reduction technique....,5,0.6498,1034.68,5,0.0154,1128.92,5,0.5801,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:24.969643,How does quantization reduce model size?,19939,. the exact cause of this deviation requires further investi...,N/A,0,0,N/A,0,0,6,0.5738,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:24.969675,How does quantization reduce model size?,26379,. reducing the size of the model resulted in an overall decr...,N/A,0,0,N/A,0,0,7,0.5731,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:24.969689,How does quantization reduce model size?,19955,bycomparingthefitteddatasizescalingexponentsacrossdifferentl...,N/A,0,0,N/A,0,0,8,0.5659,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:24.969704,How does quantization reduce model size?,19925,"ýýýýýýý = ýýýý2ýýýýýýýýýýý, by absorbing the constant contributions from mod...",N/A,0,0,N/A,0,0,9,0.5584,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:24.969719,How does quantization reduce model size?,19879,. to avoid inconclusive results derived from a single fixed-...,N/A,0,0,N/A,0,0,10,0.5576,104.24,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:27.043007,What is LoRA (Low-Rank Adaptation)?,20697,explainable artificial intelligence (xai) enables data-drive...,1,0.7,1222.33,1,0.0164,1161.53,1,0.4637,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:27.043044,What is LoRA (Low-Rank Adaptation)?,25977,lemma 5.1 assumes a homoscedastic gaussian reduced-form kern...,2,0.6967,1222.33,3,0.0161,1161.53,2,0.4615,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:27.043061,What is LoRA (Low-Rank Adaptation)?,25956,(4) evaluation pipeline versioning and stability. a common (...,3,0.6956,1222.33,4,0.0159,1161.53,3,0.4607,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:27.043077,What is LoRA (Low-Rank Adaptation)?,21985,"[9] xu j, lu l, peng x, pang j, ding j, yang l, et al. data ...",4,0.6944,1222.33,5,0.0156,1161.53,4,0.4599,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:27.043095,What is LoRA (Low-Rank Adaptation)?,25255,". for the same target class, we use the same image ï¿½ï¿½x as th",5,0.6884,1222.33,N/A,0,0,5,0.456,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:28.204701,What is LoRA (Low-Rank Adaptation)?,23325,"edward j. hu, yelong shen, phillip wallis, zeyuan allen-zhu,...",N/A,0,0,2,0.0164,1161.53,N/A,0,0,1,0.6442,1094.67,N/A,N/A,N/A
2025-12-28T23:13:28.313415,What is LoRA (Low-Rank Adaptation)?,23280,". for the model configurations, we employ pma with 32 heads ...",N/A,0,0,N/A,0,0,6,0.452,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:28.313445,What is LoRA (Low-Rank Adaptation)?,25819,"wei, j., bosma, m., zhao, v., guu, k., yu, a. w., lester, b....",N/A,0,0,N/A,0,0,7,0.4494,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:28.313460,What is LoRA (Low-Rank Adaptation)?,25706,we first formalize what it means to ï¿½ï¿½ï¿½only change the eval,N/A,0,0,N/A,0,0,8,0.449,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:28.313474,What is LoRA (Low-Rank Adaptation)?,26156,the fourth tier contains models with suboptimal operational ...,N/A,0,0,N/A,0,0,9,0.448,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:28.313488,What is LoRA (Low-Rank Adaptation)?,26160,which calculates the decrease in the average score when the ...,N/A,0,0,N/A,0,0,10,0.4364,108.54,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:30.422247,Explain Zero-shot vs Few-shot learning.,26174,(b) example 2. zero scores on four benchmarks....,1,0.7,1013.6,1,0.0164,1264.57,1,0.6036,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:30.422285,Explain Zero-shot vs Few-shot learning.,19894,learning rate 1.14 ï¿½ï¿½ 10ï¿½ï¿½ï¿½3 6.59 ï¿½ï¿½ 10ï¿½ï¿½ï¿½3 1.60 ï¿½ï¿½,2,0.6972,1013.6,2,0.0161,1264.57,2,0.6012,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:30.422305,Explain Zero-shot vs Few-shot learning.,26173,(a) example 1. zero scores on two benchmarks....,3,0.6962,1013.6,3,0.0159,1264.57,3,0.6004,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:30.422320,Explain Zero-shot vs Few-shot learning.,24192,"for small students (0.6b and 1.7b), training with lsp does n...",4,0.6546,1013.6,4,0.0156,1264.57,4,0.5645,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:30.422333,Explain Zero-shot vs Few-shot learning.,24348,". consequently, training on the first 50% captures the bulk ...",5,0.6439,1013.6,5,0.0154,1264.57,5,0.5552,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:31.824229,Explain Zero-shot vs Few-shot learning.,19915,"when the dataset is small (light red region), the learning c...",N/A,0,0,N/A,0,0,6,0.544,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:31.824251,Explain Zero-shot vs Few-shot learning.,24203,table 4: the % of performance retained by training with just...,N/A,0,0,N/A,0,0,7,0.5388,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:31.824260,Explain Zero-shot vs Few-shot learning.,24349,left 50% vs. right 50% training on the first half of each se...,N/A,0,0,N/A,0,0,8,0.5336,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:31.824270,Explain Zero-shot vs Few-shot learning.,25819,"wei, j., bosma, m., zhao, v., guu, k., yu, a. w., lester, b....",N/A,0,0,N/A,0,0,9,0.5319,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:31.824278,Explain Zero-shot vs Few-shot learning.,22783,. contemporary super- vised learning approaches for intent c...,N/A,0,0,N/A,0,0,10,0.5307,137.13,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:33.774084,What is the role of a vector index like HNSW?,25219,"ýýý2-normalized vector, where v := v...",1,0.7,977.72,1,0.0164,882.46,1,0.5457,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:33.774390,What is the role of a vector index like HNSW?,25285,(b) effect of number of vectors q...,2,0.6604,977.72,2,0.0161,882.46,2,0.5148,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:33.774456,What is the role of a vector index like HNSW?,26331,. the vlm is instructed to describe the scene and detect obj...,3,0.6259,977.72,3,0.0159,882.46,3,0.4879,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:33.774477,What is the role of a vector index like HNSW?,19779,". to contextualize field data, the vlm lattice is represente...",4,0.6197,977.72,4,0.0156,882.46,4,0.4831,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:33.774493,What is the role of a vector index like HNSW?,25218,"1throughout this paper, for any vector v, we denote v as its...",5,0.6192,977.72,5,0.0154,882.46,5,0.4827,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:34.807370,What is the role of a vector index like HNSW?,25862,"first, (ao) is the observation/information structure assumed...",N/A,0,0,N/A,0,0,6,0.4768,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:34.807399,What is the role of a vector index like HNSW?,25678,whatï¿½ï¿½ï¿½s observed by the method. although evaluation involv,N/A,0,0,N/A,0,0,7,0.4767,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:34.807413,What is the role of a vector index like HNSW?,26063,"state xk = (mk, ï¿½ï¿½ï¿½s(k ï¿½ï¿½ï¿½1)): the set of active models",N/A,0,0,N/A,0,0,8,0.476,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:34.807427,What is the role of a vector index like HNSW?,25203,"where d is the dimension of the input image, q is the number...",N/A,0,0,N/A,0,0,9,0.4755,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:34.807442,What is the role of a vector index like HNSW?,19763,when different analyses are conducted on the vehicle instanc...,N/A,0,0,N/A,0,0,10,0.4711,150.21,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:36.373769,Advantages of Reciprocal Rank Fusion over linear combination.,25535,3.2.4 result fusion and candidate selection. the results fro...,1,0.7,809.9,1,0.0164,1050.26,1,0.7619,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:36.373804,Advantages of Reciprocal Rank Fusion over linear combination.,25546,3.3.4 rankfusionandfinalscoring. afterapplyingboostingwithin...,2,0.6835,809.9,2,0.0161,1050.26,2,0.7439,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:36.373821,Advantages of Reciprocal Rank Fusion over linear combination.,26016,"given results on various benchmarks, how to synthesize a uni...",3,0.567,809.9,3,0.0159,1050.26,3,0.6171,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:36.373836,Advantages of Reciprocal Rank Fusion over linear combination.,25501,multimodal fusion and reranking techniques: combin- ing retr...,4,0.5589,809.9,4,0.0156,1050.26,4,0.6083,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:36.373857,Advantages of Reciprocal Rank Fusion over linear combination.,25146,". to further accelerate convergence, we incorporate surrogat...",5,0.5563,809.9,5,0.0154,1050.26,5,0.6055,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:37.526226,Advantages of Reciprocal Rank Fusion over linear combination.,25536,scoringandboostingmechanisms. eachmodelindependently 3.3.3 r...,N/A,0,0,N/A,0,0,6,0.6024,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:37.526250,Advantages of Reciprocal Rank Fusion over linear combination.,20831,"decision tree, spearman's rank correlation...",N/A,0,0,N/A,0,0,7,0.5832,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:37.526260,Advantages of Reciprocal Rank Fusion over linear combination.,26056,"2. low-performing models are paired, allowing for a clearer ...",N/A,0,0,N/A,0,0,8,0.5766,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:37.526269,Advantages of Reciprocal Rank Fusion over linear combination.,26112,". furthermore, any aggregated ranking derived from pointwise...",N/A,0,0,N/A,0,0,9,0.5634,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:37.526278,Advantages of Reciprocal Rank Fusion over linear combination.,25290,. fig. 4c shows that when the priors have equal quality (i.e...,N/A,0,0,N/A,0,0,10,0.5559,101.92,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:39.380749,What is multi-modal learning?,25325,rq1: how do the four dimensions of learning relate to each o...,1,0.7,1086.2,1,0.0164,923.06,1,0.5393,106.86,N/A,0,0,N/A,N/A,N/A
